time,EmissionsElectricPower
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.20E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.21E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.22E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.23E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.24E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.25E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.26E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.27E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.28E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.29E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.30E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.31E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.32E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.33E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.34E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.35E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.36E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.37E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.38E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.39E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.40E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.41E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.42E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.43E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.44E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.45E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.46E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.47E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.48E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.49E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.50E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.51E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.52E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.53E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.54E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.55E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.56E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.57E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.58E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.59E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.60E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.61E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.62E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.63E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.64E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
1.65E+07,0.42
