Time,limits.TSoftUp,limits.TSoftDown,limits.THardUp,limits.THardDown,limits.Tavg
1.881e+07,298.65,296.65,299.15,296.15,297.65
1.88136e+07,298.65,296.65,299.15,296.15,297.65
1.88172e+07,303.65,291.65,304.15,291.15,297.65
1.88208e+07,303.65,291.65,304.15,291.15,297.65
1.88244e+07,303.65,291.65,304.15,291.15,297.65
1.8828e+07,303.65,291.65,304.15,291.15,297.65
1.88316e+07,303.65,291.65,304.15,291.15,297.65
1.88352e+07,303.65,291.65,304.15,291.15,297.65
1.88388e+07,303.65,291.65,304.15,291.15,297.65
1.88424e+07,303.65,291.65,304.15,291.15,297.65
1.8846e+07,303.65,291.65,304.15,291.15,297.65
1.88496e+07,303.65,291.65,304.15,291.15,297.65
1.88532e+07,298.65,296.65,299.15,296.15,297.65
1.88568e+07,298.65,296.65,299.15,296.15,297.65
1.88604e+07,298.65,296.65,299.15,296.15,297.65
1.8864e+07,298.65,296.65,299.15,296.15,297.65
1.88676e+07,298.65,296.65,299.15,296.15,297.65
1.88712e+07,298.65,296.65,299.15,296.15,297.65
1.88748e+07,298.65,296.65,299.15,296.15,297.65
1.88784e+07,298.65,296.65,299.15,296.15,297.65
1.8882e+07,298.65,296.65,299.15,296.15,297.65
1.88856e+07,298.65,296.65,299.15,296.15,297.65
1.88892e+07,298.65,296.65,299.15,296.15,297.65
1.88928e+07,298.65,296.65,299.15,296.15,297.65
1.88964e+07,298.65,296.65,299.15,296.15,297.65
1.89e+07,298.65,296.65,299.15,296.15,297.65
1.89036e+07,303.65,291.65,304.15,291.15,297.65
1.89072e+07,303.65,291.65,304.15,291.15,297.65
1.89108e+07,303.65,291.65,304.15,291.15,297.65
1.89144e+07,303.65,291.65,304.15,291.15,297.65
1.8918e+07,303.65,291.65,304.15,291.15,297.65
1.89216e+07,303.65,291.65,304.15,291.15,297.65
1.89252e+07,303.65,291.65,304.15,291.15,297.65
1.89288e+07,303.65,291.65,304.15,291.15,297.65
1.89324e+07,303.65,291.65,304.15,291.15,297.65
1.8936e+07,303.65,291.65,304.15,291.15,297.65
1.89396e+07,303.65,291.65,304.15,291.15,297.65
1.89432e+07,303.65,291.65,304.15,291.15,297.65
1.89468e+07,303.65,291.65,304.15,291.15,297.65
1.89504e+07,303.65,291.65,304.15,291.15,297.65
1.8954e+07,303.65,291.65,304.15,291.15,297.65
1.89576e+07,303.65,291.65,304.15,291.15,297.65
1.89612e+07,303.65,291.65,304.15,291.15,297.65
1.89648e+07,303.65,291.65,304.15,291.15,297.65
1.89684e+07,303.65,291.65,304.15,291.15,297.65
1.8972e+07,303.65,291.65,304.15,291.15,297.65
1.89756e+07,303.65,291.65,304.15,291.15,297.65
1.89792e+07,303.65,291.65,304.15,291.15,297.65
1.89828e+07,303.65,291.65,304.15,291.15,297.65
1.89864e+07,303.65,291.65,304.15,291.15,297.65
1.899e+07,303.65,291.65,304.15,291.15,297.65
1.89936e+07,303.65,291.65,304.15,291.15,297.65
1.89972e+07,303.65,291.65,304.15,291.15,297.65
1.90008e+07,303.65,291.65,304.15,291.15,297.65
1.90044e+07,303.65,291.65,304.15,291.15,297.65
1.9008e+07,303.65,291.65,304.15,291.15,297.65
1.90116e+07,303.65,291.65,304.15,291.15,297.65
1.90152e+07,303.65,291.65,304.15,291.15,297.65
1.90188e+07,303.65,291.65,304.15,291.15,297.65
1.90224e+07,303.65,291.65,304.15,291.15,297.65
1.9026e+07,303.65,291.65,304.15,291.15,297.65
1.90296e+07,303.65,291.65,304.15,291.15,297.65
1.90332e+07,303.65,291.65,304.15,291.15,297.65
1.90368e+07,303.65,291.65,304.15,291.15,297.65
1.90404e+07,303.65,291.65,304.15,291.15,297.65
1.9044e+07,303.65,291.65,304.15,291.15,297.65
1.90476e+07,303.65,291.65,304.15,291.15,297.65
1.90512e+07,303.65,291.65,304.15,291.15,297.65
1.90548e+07,303.65,291.65,304.15,291.15,297.65
1.90584e+07,303.65,291.65,304.15,291.15,297.65
1.9062e+07,303.65,291.65,304.15,291.15,297.65
1.90656e+07,303.65,291.65,304.15,291.15,297.65
1.90692e+07,303.65,291.65,304.15,291.15,297.65
1.90728e+07,303.65,291.65,304.15,291.15,297.65
1.90764e+07,303.65,291.65,304.15,291.15,297.65
1.908e+07,303.65,291.65,304.15,291.15,297.65
1.90836e+07,303.65,291.65,304.15,291.15,297.65
1.90872e+07,303.65,291.65,304.15,291.15,297.65
1.90908e+07,303.65,291.65,304.15,291.15,297.65
1.90944e+07,303.65,291.65,304.15,291.15,297.65
1.9098e+07,303.65,291.65,304.15,291.15,297.65
1.91016e+07,303.65,291.65,304.15,291.15,297.65
1.91052e+07,303.65,291.65,304.15,291.15,297.65
1.91088e+07,303.65,291.65,304.15,291.15,297.65
1.91124e+07,298.65,296.65,299.15,296.15,297.65
1.9116e+07,298.65,296.65,299.15,296.15,297.65
1.91196e+07,298.65,296.65,299.15,296.15,297.65
1.91232e+07,298.65,296.65,299.15,296.15,297.65
1.91268e+07,298.65,296.65,299.15,296.15,297.65
1.91304e+07,298.65,296.65,299.15,296.15,297.65
1.9134e+07,298.65,296.65,299.15,296.15,297.65
1.91376e+07,298.65,296.65,299.15,296.15,297.65
1.91412e+07,298.65,296.65,299.15,296.15,297.65
1.91448e+07,298.65,296.65,299.15,296.15,297.65
1.91484e+07,298.65,296.65,299.15,296.15,297.65
1.9152e+07,298.65,296.65,299.15,296.15,297.65
1.91556e+07,298.65,296.65,299.15,296.15,297.65
1.91592e+07,298.65,296.65,299.15,296.15,297.65
1.91628e+07,303.65,291.65,304.15,291.15,297.65
1.91664e+07,303.65,291.65,304.15,291.15,297.65
1.917e+07,303.65,291.65,304.15,291.15,297.65
1.91736e+07,303.65,291.65,304.15,291.15,297.65
1.91772e+07,303.65,291.65,304.15,291.15,297.65
1.91808e+07,303.65,291.65,304.15,291.15,297.65
1.91844e+07,303.65,291.65,304.15,291.15,297.65
1.9188e+07,303.65,291.65,304.15,291.15,297.65
1.91916e+07,303.65,291.65,304.15,291.15,297.65
1.91952e+07,303.65,291.65,304.15,291.15,297.65
1.91988e+07,298.65,296.65,299.15,296.15,297.65
1.92024e+07,298.65,296.65,299.15,296.15,297.65
1.9206e+07,298.65,296.65,299.15,296.15,297.65
1.92096e+07,298.65,296.65,299.15,296.15,297.65
1.92132e+07,298.65,296.65,299.15,296.15,297.65
1.92168e+07,298.65,296.65,299.15,296.15,297.65
1.92204e+07,298.65,296.65,299.15,296.15,297.65
1.9224e+07,298.65,296.65,299.15,296.15,297.65
1.92276e+07,298.65,296.65,299.15,296.15,297.65
1.92312e+07,298.65,296.65,299.15,296.15,297.65
1.92348e+07,298.65,296.65,299.15,296.15,297.65
1.92384e+07,298.65,296.65,299.15,296.15,297.65
1.9242e+07,298.65,296.65,299.15,296.15,297.65
1.92456e+07,298.65,296.65,299.15,296.15,297.65
1.92492e+07,303.65,291.65,304.15,291.15,297.65
1.92528e+07,303.65,291.65,304.15,291.15,297.65
1.92564e+07,303.65,291.65,304.15,291.15,297.65
1.926e+07,303.65,291.65,304.15,291.15,297.65
1.92636e+07,303.65,291.65,304.15,291.15,297.65
1.92672e+07,303.65,291.65,304.15,291.15,297.65
1.92708e+07,303.65,291.65,304.15,291.15,297.65
1.92744e+07,303.65,291.65,304.15,291.15,297.65
1.9278e+07,303.65,291.65,304.15,291.15,297.65
1.92816e+07,303.65,291.65,304.15,291.15,297.65
1.92852e+07,298.65,296.65,299.15,296.15,297.65
1.92888e+07,298.65,296.65,299.15,296.15,297.65
1.92924e+07,298.65,296.65,299.15,296.15,297.65
1.9296e+07,298.65,296.65,299.15,296.15,297.65
1.92996e+07,298.65,296.65,299.15,296.15,297.65
1.93032e+07,298.65,296.65,299.15,296.15,297.65
1.93068e+07,298.65,296.65,299.15,296.15,297.65
1.93104e+07,298.65,296.65,299.15,296.15,297.65
1.9314e+07,298.65,296.65,299.15,296.15,297.65
1.93176e+07,298.65,296.65,299.15,296.15,297.65
1.93212e+07,298.65,296.65,299.15,296.15,297.65
1.93248e+07,298.65,296.65,299.15,296.15,297.65
1.93284e+07,298.65,296.65,299.15,296.15,297.65
1.9332e+07,298.65,296.65,299.15,296.15,297.65
1.93356e+07,303.65,291.65,304.15,291.15,297.65
1.93392e+07,303.65,291.65,304.15,291.15,297.65
1.93428e+07,303.65,291.65,304.15,291.15,297.65
1.93464e+07,303.65,291.65,304.15,291.15,297.65
1.935e+07,303.65,291.65,304.15,291.15,297.65
1.93536e+07,303.65,291.65,304.15,291.15,297.65
1.93572e+07,303.65,291.65,304.15,291.15,297.65
1.93608e+07,303.65,291.65,304.15,291.15,297.65
1.93644e+07,303.65,291.65,304.15,291.15,297.65
1.9368e+07,303.65,291.65,304.15,291.15,297.65
1.93716e+07,298.65,296.65,299.15,296.15,297.65
1.93752e+07,298.65,296.65,299.15,296.15,297.65
1.93788e+07,298.65,296.65,299.15,296.15,297.65
1.93824e+07,298.65,296.65,299.15,296.15,297.65
1.9386e+07,298.65,296.65,299.15,296.15,297.65
1.93896e+07,298.65,296.65,299.15,296.15,297.65
1.93932e+07,298.65,296.65,299.15,296.15,297.65
1.93968e+07,298.65,296.65,299.15,296.15,297.65
1.94004e+07,298.65,296.65,299.15,296.15,297.65
1.9404e+07,298.65,296.65,299.15,296.15,297.65
1.94076e+07,298.65,296.65,299.15,296.15,297.65
1.94112e+07,298.65,296.65,299.15,296.15,297.65
1.94148e+07,298.65,296.65,299.15,296.15,297.65
1.94184e+07,298.65,296.65,299.15,296.15,297.65
1.9422e+07,303.65,291.65,304.15,291.15,297.65
1.94256e+07,303.65,291.65,304.15,291.15,297.65
1.94292e+07,303.65,291.65,304.15,291.15,297.65
1.94328e+07,303.65,291.65,304.15,291.15,297.65
1.94364e+07,303.65,291.65,304.15,291.15,297.65
1.944e+07,303.65,291.65,304.15,291.15,297.65
1.94436e+07,303.65,291.65,304.15,291.15,297.65
1.94472e+07,303.65,291.65,304.15,291.15,297.65
1.94508e+07,303.65,291.65,304.15,291.15,297.65
1.94544e+07,303.65,291.65,304.15,291.15,297.65
1.9458e+07,298.65,296.65,299.15,296.15,297.65
1.94616e+07,298.65,296.65,299.15,296.15,297.65
1.94652e+07,298.65,296.65,299.15,296.15,297.65
1.94688e+07,298.65,296.65,299.15,296.15,297.65
1.94724e+07,298.65,296.65,299.15,296.15,297.65
1.9476e+07,298.65,296.65,299.15,296.15,297.65
1.94796e+07,298.65,296.65,299.15,296.15,297.65
1.94832e+07,298.65,296.65,299.15,296.15,297.65
1.94868e+07,298.65,296.65,299.15,296.15,297.65
1.94904e+07,298.65,296.65,299.15,296.15,297.65
1.9494e+07,298.65,296.65,299.15,296.15,297.65
1.94976e+07,298.65,296.65,299.15,296.15,297.65
1.95012e+07,298.65,296.65,299.15,296.15,297.65
1.95048e+07,298.65,296.65,299.15,296.15,297.65
1.95084e+07,303.65,291.65,304.15,291.15,297.65
1.9512e+07,303.65,291.65,304.15,291.15,297.65
1.95156e+07,303.65,291.65,304.15,291.15,297.65
1.95192e+07,303.65,291.65,304.15,291.15,297.65
1.95228e+07,303.65,291.65,304.15,291.15,297.65
1.95264e+07,303.65,291.65,304.15,291.15,297.65
1.953e+07,303.65,291.65,304.15,291.15,297.65
1.95336e+07,303.65,291.65,304.15,291.15,297.65
1.95372e+07,303.65,291.65,304.15,291.15,297.65
1.95408e+07,303.65,291.65,304.15,291.15,297.65
1.95444e+07,303.65,291.65,304.15,291.15,297.65
1.9548e+07,303.65,291.65,304.15,291.15,297.65
1.95516e+07,303.65,291.65,304.15,291.15,297.65
1.95552e+07,303.65,291.65,304.15,291.15,297.65
1.95588e+07,303.65,291.65,304.15,291.15,297.65
1.95624e+07,303.65,291.65,304.15,291.15,297.65
1.9566e+07,303.65,291.65,304.15,291.15,297.65
1.95696e+07,303.65,291.65,304.15,291.15,297.65
1.95732e+07,303.65,291.65,304.15,291.15,297.65
1.95768e+07,303.65,291.65,304.15,291.15,297.65
1.95804e+07,303.65,291.65,304.15,291.15,297.65
1.9584e+07,303.65,291.65,304.15,291.15,297.65
1.95876e+07,303.65,291.65,304.15,291.15,297.65
1.95912e+07,303.65,291.65,304.15,291.15,297.65
1.95948e+07,303.65,291.65,304.15,291.15,297.65
1.95984e+07,303.65,291.65,304.15,291.15,297.65
1.9602e+07,303.65,291.65,304.15,291.15,297.65
1.96056e+07,303.65,291.65,304.15,291.15,297.65
1.96092e+07,303.65,291.65,304.15,291.15,297.65
1.96128e+07,303.65,291.65,304.15,291.15,297.65
1.96164e+07,303.65,291.65,304.15,291.15,297.65
1.962e+07,303.65,291.65,304.15,291.15,297.65
1.96236e+07,303.65,291.65,304.15,291.15,297.65
1.96272e+07,303.65,291.65,304.15,291.15,297.65
1.96308e+07,303.65,291.65,304.15,291.15,297.65
1.96344e+07,303.65,291.65,304.15,291.15,297.65
1.9638e+07,303.65,291.65,304.15,291.15,297.65
1.96416e+07,303.65,291.65,304.15,291.15,297.65
1.96452e+07,303.65,291.65,304.15,291.15,297.65
1.96488e+07,303.65,291.65,304.15,291.15,297.65
1.96524e+07,303.65,291.65,304.15,291.15,297.65
1.9656e+07,303.65,291.65,304.15,291.15,297.65
1.96596e+07,303.65,291.65,304.15,291.15,297.65
1.96632e+07,303.65,291.65,304.15,291.15,297.65
1.96668e+07,303.65,291.65,304.15,291.15,297.65
1.96704e+07,303.65,291.65,304.15,291.15,297.65
1.9674e+07,303.65,291.65,304.15,291.15,297.65
1.96776e+07,303.65,291.65,304.15,291.15,297.65
1.96812e+07,303.65,291.65,304.15,291.15,297.65
1.96848e+07,303.65,291.65,304.15,291.15,297.65
1.96884e+07,303.65,291.65,304.15,291.15,297.65
1.9692e+07,303.65,291.65,304.15,291.15,297.65
1.96956e+07,303.65,291.65,304.15,291.15,297.65
1.96992e+07,303.65,291.65,304.15,291.15,297.65
1.97028e+07,303.65,291.65,304.15,291.15,297.65
1.97064e+07,303.65,291.65,304.15,291.15,297.65
1.971e+07,303.65,291.65,304.15,291.15,297.65
1.97136e+07,303.65,291.65,304.15,291.15,297.65
1.97172e+07,298.65,296.65,299.15,296.15,297.65
1.97208e+07,298.65,296.65,299.15,296.15,297.65
1.97244e+07,298.65,296.65,299.15,296.15,297.65
1.9728e+07,298.65,296.65,299.15,296.15,297.65
1.97316e+07,298.65,296.65,299.15,296.15,297.65
1.97352e+07,298.65,296.65,299.15,296.15,297.65
1.97388e+07,298.65,296.65,299.15,296.15,297.65
1.97424e+07,298.65,296.65,299.15,296.15,297.65
1.9746e+07,298.65,296.65,299.15,296.15,297.65
1.97496e+07,298.65,296.65,299.15,296.15,297.65
1.97532e+07,298.65,296.65,299.15,296.15,297.65
1.97568e+07,298.65,296.65,299.15,296.15,297.65
1.97604e+07,298.65,296.65,299.15,296.15,297.65
1.9764e+07,298.65,296.65,299.15,296.15,297.65
1.97676e+07,303.65,291.65,304.15,291.15,297.65
1.97712e+07,303.65,291.65,304.15,291.15,297.65
1.97748e+07,303.65,291.65,304.15,291.15,297.65
1.97784e+07,303.65,291.65,304.15,291.15,297.65
1.9782e+07,303.65,291.65,304.15,291.15,297.65
1.97856e+07,303.65,291.65,304.15,291.15,297.65
1.97892e+07,303.65,291.65,304.15,291.15,297.65
1.97928e+07,303.65,291.65,304.15,291.15,297.65
1.97964e+07,303.65,291.65,304.15,291.15,297.65
1.98e+07,303.65,291.65,304.15,291.15,297.65
1.98036e+07,298.65,296.65,299.15,296.15,297.65
1.98072e+07,298.65,296.65,299.15,296.15,297.65
1.98108e+07,298.65,296.65,299.15,296.15,297.65
1.98144e+07,298.65,296.65,299.15,296.15,297.65
1.9818e+07,298.65,296.65,299.15,296.15,297.65
1.98216e+07,298.65,296.65,299.15,296.15,297.65
1.98252e+07,298.65,296.65,299.15,296.15,297.65
1.98288e+07,298.65,296.65,299.15,296.15,297.65
1.98324e+07,298.65,296.65,299.15,296.15,297.65
1.9836e+07,298.65,296.65,299.15,296.15,297.65
1.98396e+07,298.65,296.65,299.15,296.15,297.65
1.98432e+07,298.65,296.65,299.15,296.15,297.65
1.98468e+07,298.65,296.65,299.15,296.15,297.65
1.98504e+07,298.65,296.65,299.15,296.15,297.65
1.9854e+07,303.65,291.65,304.15,291.15,297.65
1.98576e+07,303.65,291.65,304.15,291.15,297.65
1.98612e+07,303.65,291.65,304.15,291.15,297.65
1.98648e+07,303.65,291.65,304.15,291.15,297.65
1.98684e+07,303.65,291.65,304.15,291.15,297.65
1.9872e+07,303.65,291.65,304.15,291.15,297.65
1.98756e+07,303.65,291.65,304.15,291.15,297.65
1.98792e+07,303.65,291.65,304.15,291.15,297.65
1.98828e+07,303.65,291.65,304.15,291.15,297.65
1.98864e+07,303.65,291.65,304.15,291.15,297.65
1.989e+07,298.65,296.65,299.15,296.15,297.65
1.98936e+07,298.65,296.65,299.15,296.15,297.65
1.98972e+07,298.65,296.65,299.15,296.15,297.65
1.99008e+07,298.65,296.65,299.15,296.15,297.65
1.99044e+07,298.65,296.65,299.15,296.15,297.65
1.9908e+07,298.65,296.65,299.15,296.15,297.65
1.99116e+07,298.65,296.65,299.15,296.15,297.65
1.99152e+07,298.65,296.65,299.15,296.15,297.65
1.99188e+07,298.65,296.65,299.15,296.15,297.65
1.99224e+07,298.65,296.65,299.15,296.15,297.65
1.9926e+07,298.65,296.65,299.15,296.15,297.65
1.99296e+07,298.65,296.65,299.15,296.15,297.65
1.99332e+07,298.65,296.65,299.15,296.15,297.65
1.99368e+07,298.65,296.65,299.15,296.15,297.65
1.99404e+07,303.65,291.65,304.15,291.15,297.65
1.9944e+07,303.65,291.65,304.15,291.15,297.65
1.99476e+07,303.65,291.65,304.15,291.15,297.65
1.99512e+07,303.65,291.65,304.15,291.15,297.65
1.99548e+07,303.65,291.65,304.15,291.15,297.65
1.99584e+07,303.65,291.65,304.15,291.15,297.65
1.9962e+07,303.65,291.65,304.15,291.15,297.65
1.99656e+07,303.65,291.65,304.15,291.15,297.65
1.99692e+07,303.65,291.65,304.15,291.15,297.65
1.99728e+07,303.65,291.65,304.15,291.15,297.65
1.99764e+07,298.65,296.65,299.15,296.15,297.65
1.998e+07,298.65,296.65,299.15,296.15,297.65
1.99836e+07,298.65,296.65,299.15,296.15,297.65
1.99872e+07,298.65,296.65,299.15,296.15,297.65
1.99908e+07,298.65,296.65,299.15,296.15,297.65
1.99944e+07,298.65,296.65,299.15,296.15,297.65
1.9998e+07,298.65,296.65,299.15,296.15,297.65
2.00016e+07,298.65,296.65,299.15,296.15,297.65
2.00052e+07,298.65,296.65,299.15,296.15,297.65
2.00088e+07,298.65,296.65,299.15,296.15,297.65
2.00124e+07,298.65,296.65,299.15,296.15,297.65
2.0016e+07,298.65,296.65,299.15,296.15,297.65
2.00196e+07,298.65,296.65,299.15,296.15,297.65
2.00232e+07,298.65,296.65,299.15,296.15,297.65
2.00268e+07,303.65,291.65,304.15,291.15,297.65
2.00304e+07,303.65,291.65,304.15,291.15,297.65
2.0034e+07,303.65,291.65,304.15,291.15,297.65
2.00376e+07,303.65,291.65,304.15,291.15,297.65
2.00412e+07,303.65,291.65,304.15,291.15,297.65
2.00448e+07,303.65,291.65,304.15,291.15,297.65
2.00484e+07,303.65,291.65,304.15,291.15,297.65
2.0052e+07,303.65,291.65,304.15,291.15,297.65
2.00556e+07,303.65,291.65,304.15,291.15,297.65
2.00592e+07,303.65,291.65,304.15,291.15,297.65
2.00628e+07,298.65,296.65,299.15,296.15,297.65
2.00664e+07,298.65,296.65,299.15,296.15,297.65
2.007e+07,298.65,296.65,299.15,296.15,297.65
2.00736e+07,298.65,296.65,299.15,296.15,297.65
2.00772e+07,298.65,296.65,299.15,296.15,297.65
2.00808e+07,298.65,296.65,299.15,296.15,297.65
2.00844e+07,298.65,296.65,299.15,296.15,297.65
2.0088e+07,298.65,296.65,299.15,296.15,297.65
2.00916e+07,298.65,296.65,299.15,296.15,297.65
2.00952e+07,298.65,296.65,299.15,296.15,297.65
2.00988e+07,298.65,296.65,299.15,296.15,297.65
2.01024e+07,298.65,296.65,299.15,296.15,297.65
2.0106e+07,298.65,296.65,299.15,296.15,297.65
2.01096e+07,298.65,296.65,299.15,296.15,297.65
2.01132e+07,303.65,291.65,304.15,291.15,297.65
2.01168e+07,303.65,291.65,304.15,291.15,297.65
2.01204e+07,303.65,291.65,304.15,291.15,297.65
2.0124e+07,303.65,291.65,304.15,291.15,297.65
2.01276e+07,303.65,291.65,304.15,291.15,297.65
2.01312e+07,303.65,291.65,304.15,291.15,297.65
2.01348e+07,303.65,291.65,304.15,291.15,297.65
2.01384e+07,303.65,291.65,304.15,291.15,297.65
2.0142e+07,303.65,291.65,304.15,291.15,297.65
2.01456e+07,303.65,291.65,304.15,291.15,297.65
2.01492e+07,303.65,291.65,304.15,291.15,297.65
2.01528e+07,303.65,291.65,304.15,291.15,297.65
2.01564e+07,303.65,291.65,304.15,291.15,297.65
2.016e+07,303.65,291.65,304.15,291.15,297.65
2.01636e+07,303.65,291.65,304.15,291.15,297.65
2.01672e+07,303.65,291.65,304.15,291.15,297.65
2.01708e+07,303.65,291.65,304.15,291.15,297.65
2.01744e+07,303.65,291.65,304.15,291.15,297.65
2.0178e+07,303.65,291.65,304.15,291.15,297.65
2.01816e+07,303.65,291.65,304.15,291.15,297.65
2.01852e+07,303.65,291.65,304.15,291.15,297.65
2.01888e+07,303.65,291.65,304.15,291.15,297.65
2.01924e+07,303.65,291.65,304.15,291.15,297.65
2.0196e+07,303.65,291.65,304.15,291.15,297.65
2.01996e+07,303.65,291.65,304.15,291.15,297.65
2.02032e+07,303.65,291.65,304.15,291.15,297.65
2.02068e+07,303.65,291.65,304.15,291.15,297.65
2.02104e+07,303.65,291.65,304.15,291.15,297.65
2.0214e+07,303.65,291.65,304.15,291.15,297.65
2.02176e+07,303.65,291.65,304.15,291.15,297.65
2.02212e+07,303.65,291.65,304.15,291.15,297.65
2.02248e+07,303.65,291.65,304.15,291.15,297.65
2.02284e+07,303.65,291.65,304.15,291.15,297.65
2.0232e+07,303.65,291.65,304.15,291.15,297.65
2.02356e+07,303.65,291.65,304.15,291.15,297.65
2.02392e+07,303.65,291.65,304.15,291.15,297.65
2.02428e+07,303.65,291.65,304.15,291.15,297.65
2.02464e+07,303.65,291.65,304.15,291.15,297.65
2.025e+07,303.65,291.65,304.15,291.15,297.65
2.02536e+07,303.65,291.65,304.15,291.15,297.65
2.02572e+07,303.65,291.65,304.15,291.15,297.65
2.02608e+07,303.65,291.65,304.15,291.15,297.65
2.02644e+07,303.65,291.65,304.15,291.15,297.65
2.0268e+07,303.65,291.65,304.15,291.15,297.65
2.02716e+07,303.65,291.65,304.15,291.15,297.65
2.02752e+07,303.65,291.65,304.15,291.15,297.65
2.02788e+07,303.65,291.65,304.15,291.15,297.65
2.02824e+07,303.65,291.65,304.15,291.15,297.65
2.0286e+07,303.65,291.65,304.15,291.15,297.65
2.02896e+07,303.65,291.65,304.15,291.15,297.65
2.02932e+07,303.65,291.65,304.15,291.15,297.65
2.02968e+07,303.65,291.65,304.15,291.15,297.65
2.03004e+07,303.65,291.65,304.15,291.15,297.65
2.0304e+07,303.65,291.65,304.15,291.15,297.65
2.03076e+07,303.65,291.65,304.15,291.15,297.65
2.03112e+07,303.65,291.65,304.15,291.15,297.65
2.03148e+07,303.65,291.65,304.15,291.15,297.65
2.03184e+07,303.65,291.65,304.15,291.15,297.65
2.0322e+07,298.65,296.65,299.15,296.15,297.65
2.03256e+07,298.65,296.65,299.15,296.15,297.65
2.03292e+07,298.65,296.65,299.15,296.15,297.65
2.03328e+07,298.65,296.65,299.15,296.15,297.65
2.03364e+07,298.65,296.65,299.15,296.15,297.65
2.034e+07,298.65,296.65,299.15,296.15,297.65
2.03436e+07,298.65,296.65,299.15,296.15,297.65
2.03472e+07,298.65,296.65,299.15,296.15,297.65
2.03508e+07,298.65,296.65,299.15,296.15,297.65
2.03544e+07,298.65,296.65,299.15,296.15,297.65
2.0358e+07,298.65,296.65,299.15,296.15,297.65
2.03616e+07,298.65,296.65,299.15,296.15,297.65
2.03652e+07,298.65,296.65,299.15,296.15,297.65
2.03688e+07,298.65,296.65,299.15,296.15,297.65
2.03724e+07,303.65,291.65,304.15,291.15,297.65
2.0376e+07,303.65,291.65,304.15,291.15,297.65
2.03796e+07,303.65,291.65,304.15,291.15,297.65
2.03832e+07,303.65,291.65,304.15,291.15,297.65
2.03868e+07,303.65,291.65,304.15,291.15,297.65
2.03904e+07,303.65,291.65,304.15,291.15,297.65
2.0394e+07,303.65,291.65,304.15,291.15,297.65
2.03976e+07,303.65,291.65,304.15,291.15,297.65
2.04012e+07,303.65,291.65,304.15,291.15,297.65
2.04048e+07,303.65,291.65,304.15,291.15,297.65
2.04084e+07,298.65,296.65,299.15,296.15,297.65
2.0412e+07,298.65,296.65,299.15,296.15,297.65
2.04156e+07,298.65,296.65,299.15,296.15,297.65
2.04192e+07,298.65,296.65,299.15,296.15,297.65
2.04228e+07,298.65,296.65,299.15,296.15,297.65
2.04264e+07,298.65,296.65,299.15,296.15,297.65
2.043e+07,298.65,296.65,299.15,296.15,297.65
2.04336e+07,298.65,296.65,299.15,296.15,297.65
2.04372e+07,298.65,296.65,299.15,296.15,297.65
2.04408e+07,298.65,296.65,299.15,296.15,297.65
2.04444e+07,298.65,296.65,299.15,296.15,297.65
2.0448e+07,298.65,296.65,299.15,296.15,297.65
2.04516e+07,298.65,296.65,299.15,296.15,297.65
2.04552e+07,298.65,296.65,299.15,296.15,297.65
2.04588e+07,303.65,291.65,304.15,291.15,297.65
2.04624e+07,303.65,291.65,304.15,291.15,297.65
2.0466e+07,303.65,291.65,304.15,291.15,297.65
2.04696e+07,303.65,291.65,304.15,291.15,297.65
2.04732e+07,303.65,291.65,304.15,291.15,297.65
2.04768e+07,303.65,291.65,304.15,291.15,297.65
2.04804e+07,303.65,291.65,304.15,291.15,297.65
2.0484e+07,303.65,291.65,304.15,291.15,297.65
2.04876e+07,303.65,291.65,304.15,291.15,297.65
2.04912e+07,303.65,291.65,304.15,291.15,297.65
2.04948e+07,298.65,296.65,299.15,296.15,297.65
2.04984e+07,298.65,296.65,299.15,296.15,297.65
2.0502e+07,298.65,296.65,299.15,296.15,297.65
2.05056e+07,298.65,296.65,299.15,296.15,297.65
2.05092e+07,298.65,296.65,299.15,296.15,297.65
2.05128e+07,298.65,296.65,299.15,296.15,297.65
2.05164e+07,298.65,296.65,299.15,296.15,297.65
2.052e+07,298.65,296.65,299.15,296.15,297.65
2.05236e+07,298.65,296.65,299.15,296.15,297.65
2.05272e+07,298.65,296.65,299.15,296.15,297.65
2.05308e+07,298.65,296.65,299.15,296.15,297.65
2.05344e+07,298.65,296.65,299.15,296.15,297.65
2.0538e+07,298.65,296.65,299.15,296.15,297.65
2.05416e+07,298.65,296.65,299.15,296.15,297.65
2.05452e+07,303.65,291.65,304.15,291.15,297.65
2.05488e+07,303.65,291.65,304.15,291.15,297.65
2.05524e+07,303.65,291.65,304.15,291.15,297.65
2.0556e+07,303.65,291.65,304.15,291.15,297.65
2.05596e+07,303.65,291.65,304.15,291.15,297.65
2.05632e+07,303.65,291.65,304.15,291.15,297.65
2.05668e+07,303.65,291.65,304.15,291.15,297.65
2.05704e+07,303.65,291.65,304.15,291.15,297.65
2.0574e+07,303.65,291.65,304.15,291.15,297.65
2.05776e+07,303.65,291.65,304.15,291.15,297.65
2.05812e+07,298.65,296.65,299.15,296.15,297.65
2.05848e+07,298.65,296.65,299.15,296.15,297.65
2.05884e+07,298.65,296.65,299.15,296.15,297.65
2.0592e+07,298.65,296.65,299.15,296.15,297.65
2.05956e+07,298.65,296.65,299.15,296.15,297.65
2.05992e+07,298.65,296.65,299.15,296.15,297.65
2.06028e+07,298.65,296.65,299.15,296.15,297.65
