#1
double csv(52501,28)
# time	col1	col2	col3	col4	col5	col6	col7	col8	col9	col10	col11	col12	col13	col14	col15	col16	col17	col18	col19	col20	col21	col22	col23	col24	col25	col26	col27
1.24566e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1.24572e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1.24578e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1.24584e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1.2459e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1.24596e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1.24602e+07	0.333333	0	0	0	0	0.333333	0.333333	0	0	0	0.333333	0.333333	0.333333	0	0	0	0	0	0	0.666667	2.33333	0.5	0	0	0	0	0
1.24608e+07	0.666667	0	0	0	0	0.666667	0.666667	0	0	0	0.666667	0.666667	0.666667	0	0	0	0	0	0	1.33333	3.66667	1	0	0	0	0	0
1.24614e+07	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	2	5	1.5	0	0	0	0	0
1.2462e+07	1.33333	0	0	0	0	1.33333	1.33333	0	0	0	1.33333	1.33333	1.33333	0	0	0	0	0	0	2.66667	6.33333	2	0	0	0	0	0
1.24626e+07	1.66667	0	0	0	0	1.66667	1.66667	0	0	0	1.66667	1.66667	1.66667	0	0	0	0	0	0	3.33333	7.66667	2.5	0	0	0	0	0
1.24632e+07	2	0	0	0	0	2	2	0	0	0	2	2	2	0	0	0	0	0	0	4	9	3	0	0	0	0	0
1.24638e+07	1.66667	0	0	0	0	1.66667	1.66667	0	0	0	1.66667	1.66667	1.66667	0	0	0	0	0	0	3.83333	8	2.66667	0	0	0	0	0
1.24644e+07	1.33333	0	0	0	0	1.33333	1.33333	0	0	0	1.33333	1.33333	1.33333	0	0	0	0	0	0	3.66667	7	2.33333	0	0	0	0	0
1.2465e+07	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	3.5	6	2	0	0	0	0	0
1.24656e+07	0.666667	0	0	0	0	0.666667	0.666667	0	0	0	0.666667	0.666667	0.666667	0	0	0	0	0	0	3.33333	5	1.66667	0	0	0	0	0
1.24662e+07	0.333333	0	0	0	0	0.333333	0.333333	0	0	0	0.333333	0.333333	0.333333	0	0	0	0	0	0	3.16667	4	1.33333	0	0	0	0	0
1.24668e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0
1.24674e+07	0.166667	0	0	0	0	0.166667	0.166667	0	0	0	0.166667	0.166667	0.166667	0	0	0	0	0	0	3.33333	3.16667	1	0	0	0	0	0
1.2468e+07	0.333333	0	0	0	0	0.333333	0.333333	0	0	0	0.333333	0.333333	0.333333	0	0	0	0	0	0	3.66667	3.33333	1	0	0	0	0	0
1.24686e+07	0.5	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	4	3.5	1	0	0	0	0	0
1.24692e+07	0.666667	0	0	0	0	0.666667	0.666667	0	0	0	0.666667	0.666667	0.666667	0	0	0	0	0	0	4.33333	3.66667	1	0	0	0	0	0
1.24698e+07	0.833333	0	0	0	0	0.833333	0.833333	0	0	0	0.833333	0.833333	0.833333	0	0	0	0	0	0	4.66667	3.83333	1	0	0	0	0	0
1.24704e+07	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	5	4	1	0	0	0	0	0
1.2471e+07	1.33333	0	0	0	0	1.33333	1.33333	0	0	0	1.33333	1.33333	1.33333	0	0	0	0	0	0	5	5.66667	1.16667	0	0	0	0	0
1.24716e+07	1.66667	0	0	0	0	1.66667	1.66667	0	0	0	1.66667	1.66667	1.66667	0	0	0	0	0	0	5	7.33333	1.33333	0	0	0	0	0
1.24722e+07	2	0	0	0	0	2	2	0	0	0	2	2	2	0	0	0	0	0	0	5	9	1.5	0	0	0	0	0
1.24728e+07	2.33333	0	0	0	0	2.33333	2.33333	0	0	0	2.33333	2.33333	2.33333	0	0	0	0	0	0	5	10.6667	1.66667	0	0	0	0	0
1.24734e+07	2.66667	0	0	0	0	2.66667	2.66667	0	0	0	2.66667	2.66667	2.66667	0	0	0	0	0	0	5	12.3333	1.83333	0	0	0	0	0
1.2474e+07	3	0	0	0	0	3	3	0	0	0	3	3	3	0	0	0	0	0	0	5	14	2	0	0	0	0	0
1.24746e+07	4.33333	0	0.166667	0	0	4.33333	4.33333	0.166667	0.166667	0	4.33333	4.33333	4.33333	0.166667	0.166667	0	0	0	0	5.16667	15.5	2	0	0	0	0	0
1.24752e+07	5.66667	0	0.333333	0	0	5.66667	5.66667	0.333333	0.333333	0	5.66667	5.66667	5.66667	0.333333	0.333333	0	0	0	0	5.33333	17	2	0	0	0	0	0
1.24758e+07	7	0	0.5	0	0	7	7	0.5	0.5	0	7	7	7	0.5	0.5	0	0	0	0	5.5	18.5	2	0	0	0	0	0
1.24764e+07	8.33333	0	0.666667	0	0	8.33333	8.33333	0.666667	0.666667	0	8.33333	8.33333	8.33333	0.666667	0.666667	0	0	0	0	5.66667	20	2	0	0	0	0	0
1.2477e+07	9.66667	0	0.833333	0	0	9.66667	9.66667	0.833333	0.833333	0	9.66667	9.66667	9.66667	0.833333	0.833333	0	0	0	0	5.83333	21.5	2	0	0	0	0	0
1.24776e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	6	23	2	0	0	0	0	0
1.24782e+07	11.5	0	1.16667	0	0	11.5	11.5	1.16667	1.16667	0	11.5	11.5	11.5	1.16667	1.16667	0	0	0	0	5.5	21	2.16667	0	0	0	0	0
1.24788e+07	12	0	1.33333	0	0	12	12	1.33333	1.33333	0	12	12	12	1.33333	1.33333	0	0	0	0	5	19	2.33333	0	0	0	0	0
1.24794e+07	12.5	0	1.5	0	0	12.5	12.5	1.5	1.5	0	12.5	12.5	12.5	1.5	1.5	0	0	0	0	4.5	17	2.5	0	0	0	0	0
1.248e+07	13	0	1.66667	0	0	13	13	1.66667	1.66667	0	13	13	13	1.66667	1.66667	0	0	0	0	4	15	2.66667	0	0	0	0	0
1.24806e+07	13.5	0	1.83333	0	0	13.5	13.5	1.83333	1.83333	0	13.5	13.5	13.5	1.83333	1.83333	0	0	0	0	3.5	13	2.83333	0	0	0	0	0
1.24812e+07	14	0	2	0	0	14	14	2	2	0	14	14	14	2	2	0	0	0	0	3	11	3	0	0	0	0	0
1.24818e+07	13.8333	0	2	0	0	13.8333	13.8333	2	2	0	13.8333	13.8333	13.8333	2	2	0	0	0	0	3.16667	10	2.83333	0	0	0	0	0
1.24824e+07	13.6667	0	2	0	0	13.6667	13.6667	2	2	0	13.6667	13.6667	13.6667	2	2	0	0	0	0	3.33333	9	2.66667	0	0	0	0	0
1.2483e+07	13.5	0	2	0	0	13.5	13.5	2	2	0	13.5	13.5	13.5	2	2	0	0	0	0	3.5	8	2.5	0	0	0	0	0
1.24836e+07	13.3333	0	2	0	0	13.3333	13.3333	2	2	0	13.3333	13.3333	13.3333	2	2	0	0	0	0	3.66667	7	2.33333	0	0	0	0	0
1.24842e+07	13.1667	0	2	0	0	13.1667	13.1667	2	2	0	13.1667	13.1667	13.1667	2	2	0	0	0	0	3.83333	6	2.16667	0	0	0	0	0
1.24848e+07	13	0	2	0	0	13	13	2	2	0	13	13	13	2	2	0	0	0	0	4	5	2	0	0	0	0	0
1.24854e+07	12.6667	0	1.83333	0	0	12.6667	12.6667	1.83333	1.83333	0	12.6667	12.6667	12.6667	1.83333	1.83333	0	0	0	0	5.83333	4.83333	1.83333	0	0	0	0	0
1.2486e+07	12.3333	0	1.66667	0	0	12.3333	12.3333	1.66667	1.66667	0	12.3333	12.3333	12.3333	1.66667	1.66667	0	0	0	0	7.66667	4.66667	1.66667	0	0	0	0	0
1.24866e+07	12	0	1.5	0	0	12	12	1.5	1.5	0	12	12	12	1.5	1.5	0	0	0	0	9.5	4.5	1.5	0	0	0	0	0
1.24872e+07	11.6667	0	1.33333	0	0	11.6667	11.6667	1.33333	1.33333	0	11.6667	11.6667	11.6667	1.33333	1.33333	0	0	0	0	11.3333	4.33333	1.33333	0	0	0	0	0
1.24878e+07	11.3333	0	1.16667	0	0	11.3333	11.3333	1.16667	1.16667	0	11.3333	11.3333	11.3333	1.16667	1.16667	0	0	0	0	13.1667	4.16667	1.16667	0	0	0	0	0
1.24884e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	15	4	1	0	0	0	0	0
1.2489e+07	10.5	0	0.833333	0	0	10.5	10.5	0.833333	0.833333	0	10.5	10.5	10.5	0.833333	0.833333	0	0	0	0	13.8333	3.83333	1	0	0	0	0	0
1.24896e+07	10	0	0.666667	0	0	10	10	0.666667	0.666667	0	10	10	10	0.666667	0.666667	0	0	0	0	12.6667	3.66667	1	0	0	0	0	0
1.24902e+07	9.5	0	0.5	0	0	9.5	9.5	0.5	0.5	0	9.5	9.5	9.5	0.5	0.5	0	0	0	0	11.5	3.5	1	0	0	0	0	0
1.24908e+07	9	0	0.333333	0	0	9	9	0.333333	0.333333	0	9	9	9	0.333333	0.333333	0	0	0	0	10.3333	3.33333	1	0	0	0	0	0
1.24914e+07	8.5	0	0.166667	0	0	8.5	8.5	0.166667	0.166667	0	8.5	8.5	8.5	0.166667	0.166667	0	0	0	0	9.16667	3.16667	1	0	0	0	0	0
1.2492e+07	8	0	0	0	0	8	8	0	0	0	8	8	8	0	0	0	0	0	0	8	3	1	0	0	0	0	0
1.24926e+07	8.5	0	0.166667	0	0	8.5	8.5	0.166667	0.166667	0	8.5	8.5	8.5	0.166667	0.166667	0	0	0	0	6.66667	3.16667	1	0	0	0	0	0
1.24932e+07	9	0	0.333333	0	0	9	9	0.333333	0.333333	0	9	9	9	0.333333	0.333333	0	0	0	0	5.33333	3.33333	1	0	0	0	0	0
1.24938e+07	9.5	0	0.5	0	0	9.5	9.5	0.5	0.5	0	9.5	9.5	9.5	0.5	0.5	0	0	0	0	4	3.5	1	0	0	0	0	0
1.24944e+07	10	0	0.666667	0	0	10	10	0.666667	0.666667	0	10	10	10	0.666667	0.666667	0	0	0	0	2.66667	3.66667	1	0	0	0	0	0
1.2495e+07	10.5	0	0.833333	0	0	10.5	10.5	0.833333	0.833333	0	10.5	10.5	10.5	0.833333	0.833333	0	0	0	0	1.33333	3.83333	1	0	0	0	0	0
1.24956e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	0	4	1	0	0	0	0	0
1.24962e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	0	3.83333	0.833333	0	0	0	0	0
1.24968e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	0	3.66667	0.666667	0	0	0	0	0
1.24974e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	0	3.5	0.5	0	0	0	0	0
1.2498e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	0	3.33333	0.333333	0	0	0	0	0
1.24986e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	0	3.16667	0.166667	0	0	0	0	0
1.24992e+07	11	0	1	0	0	11	11	1	1	0	11	11	11	1	1	0	0	0	0	0	3	0	0	0	0	0	0
1.24998e+07	11	0	0.833333	0	0	11	11	0.833333	0.833333	0	11	11	11	0.833333	0.833333	0	0	0	0	0	3	0	0	0	0	0	0
1.25004e+07	11	0	0.666667	0	0	11	11	0.666667	0.666667	0	11	11	11	0.666667	0.666667	0	0	0	0	0	3	0	0	0	0	0	0
1.2501e+07	11	0	0.5	0	0	11	11	0.5	0.5	0	11	11	11	0.5	0.5	0	0	0	0	0	3	0	0	0	0	0	0
1.25016e+07	11	0	0.333333	0	0	11	11	0.333333	0.333333	0	11	11	11	0.333333	0.333333	0	0	0	0	0	3	0	0	0	0	0	0
1.25022e+07	11	0	0.166667	0	0	11	11	0.166667	0.166667	0	11	11	11	0.166667	0.166667	0	0	0	0	0	3	0	0	0	0	0	0
1.25028e+07	11	0	0	0	0	11	11	0	0	0	11	11	11	0	0	0	0	0	0	0	3	0	0	0	0	0	0
1.25034e+07	10.8333	0	0	0	0	10.8333	10.8333	0	0	0	10.8333	10.8333	10.8333	0	0	0	0	0	0	0.5	3	0	0	0	0	0	0
1.2504e+07	10.6667	0	0	0	0	10.6667	10.6667	0	0	0	10.6667	10.6667	10.6667	0	0	0	0	0	0	1	3	0	0	0	0	0	0
1.25046e+07	10.5	0	0	0	0	10.5	10.5	0	0	0	10.5	10.5	10.5	0	0	0	0	0	0	1.5	3	0	0	0	0	0	0
1.25052e+07	10.3333	0	0	0	0	10.3333	10.3333	0	0	0	10.3333	10.3333	10.3333	0	0	0	0	0	0	2	3	0	0	0	0	0	0
1.25058e+07	10.1667	0	0	0	0	10.1667	10.1667	0	0	0	10.1667	10.1667	10.1667	0	0	0	0	0	0	2.5	3	0	0	0	0	0	0
1.25064e+07	10	0	0	0	0	10	10	0	0	0	10	10	10	0	0	0	0	0	0	3	3	0	0	0	0	0	0
1.2507e+07	9.16667	0	0	0	0	9.16667	9.16667	0	0	0	9.16667	9.16667	9.16667	0	0	0	0	0	0	3.16667	2.83333	0.166667	0	0	0	0	0
1.25076e+07	8.33333	0	0	0	0	8.33333	8.33333	0	0	0	8.33333	8.33333	8.33333	0	0	0	0	0	0	3.33333	2.66667	0.333333	0	0	0	0	0
1.25082e+07	7.5	0	0	0	0	7.5	7.5	0	0	0	7.5	7.5	7.5	0	0	0	0	0	0	3.5	2.5	0.5	0	0	0	0	0
1.25088e+07	6.66667	0	0	0	0	6.66667	6.66667	0	0	0	6.66667	6.66667	6.66667	0	0	0	0	0	0	3.66667	2.33333	0.666667	0	0	0	0	0
1.25094e+07	5.83333	0	0	0	0	5.83333	5.83333	0	0	0	5.83333	5.83333	5.83333	0	0	0	0	0	0	3.83333	2.16667	0.833333	0	0	0	0	0
1.251e+07	5	0	0	0	0	5	5	0	0	0	5	5	5	0	0	0	0	0	0	4	2	1	0	0	0	0	0
1.25106e+07	4.33333	0	0	0	0	4.33333	4.33333	0	0	0	4.33333	4.33333	4.33333	0	0	0	0	0	0	3.66667	2	1	0	0	0	0	0
1.25112e+07	3.66667	0	0	0	0	3.66667	3.66667	0	0	0	3.66667	3.66667	3.66667	0	0	0	0	0	0	3.33333	2	1	0	0	0	0	0
1.25118e+07	3	0	0	0	0	3	3	0	0	0	3	3	3	0	0	0	0	0	0	3	2	1	0	0	0	0	0
1.25124e+07	2.33333	0	0	0	0	2.33333	2.33333	0	0	0	2.33333	2.33333	2.33333	0	0	0	0	0	0	2.66667	2	1	0	0	0	0	0
1.2513e+07	1.66667	0	0	0	0	1.66667	1.66667	0	0	0	1.66667	1.66667	1.66667	0	0	0	0	0	0	2.33333	2	1	0	0	0	0	0
1.25136e+07	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	2	2	1	0	0	0	0	0
1.25142e+07	0.833333	0	0	0	0	0.833333	0.833333	0	0	0	0.833333	0.833333	0.833333	0	0	0	0	0	0	1.83333	2	1	0	0	0	0	0
1.25148e+07	0.666667	0	0	0	0	0.666667	0.666667	0	0	0	0.666667	0.666667	0.666667	0	0	0	0	0	0	1.66667	2	1	0	0	0	0	0
1.25154e+07	0.5	0	0	0	0	0.5	0.5	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0	1.5	2	1	0	0	0	0	0
1.2516e+07	0.333333	0	0	0	0	0.333333	0.333333	0	0	0	0.333333	0.333333	0.333333	0	0	0	0	0	0	1.33333	2	1	0	0	0	0	0
1.25166e+07	0.166667	0	0	0	0	0.166667	0.166667	0	0	0	0.166667	0.166667	0.166667	0	0	0	0	0	0	1.16667	2	1	0	0	0	0	0
1.25172e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0
1.25178e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	1.83333	1.16667	0	0	0	0	0
1.25184e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	1.66667	1.33333	0	0	0	0	0
1.2519e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1.5	1.5	0	0	0	0	0
1.25196e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	1.33333	1.66667	0	0	0	0	0
1.25202e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	1.16667	1.83333	0	0	0	0	0
1.25208e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
1.25214e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	1.83333	0	0	0	0	0
1.2522e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	1.66667	0	0	0	0	0
1.25226e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1.5	0	0	0	0	0
1.25232e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	1.33333	0	0	0	0	0
1.25238e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	1.16667	0	0	0	0	0
1.25244e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1.2525e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.833333	0	0	0	0	0
1.25256e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0	0	0	0	0
1.25262e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
1.25268e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	0	0	0	0	0
1.25274e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	0	0	0	0
1.2528e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25286e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25292e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25298e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25304e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2531e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25316e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25322e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25328e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25334e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2534e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25346e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25352e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25358e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25364e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2537e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25376e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25382e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25388e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25394e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.254e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25406e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25412e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25418e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25424e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2543e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25436e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25442e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25448e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25454e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2546e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25466e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25472e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25478e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25484e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2549e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25496e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25502e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25508e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25514e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2552e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25526e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25532e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25538e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25544e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2555e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25556e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25562e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25568e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25574e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2558e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25586e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25592e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25598e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25604e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2561e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25616e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25622e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25628e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25634e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2564e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25646e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25652e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25658e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25664e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.2567e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25676e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25682e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25688e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25694e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.257e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25706e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25712e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25718e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.25724e+07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
