Time,occupancy.y[1],ou44Bdg.qGai_flow[1],ou44Bdg.qGai_flow[2],ou44Bdg.qGai_flow[3],conPIDrad.u_s
1.9158e+07,1.077574,0.006085124,0.006085124,0.003042562,294.15
1.91583e+07,1.1057827,0.0062444205,0.0062444205,0.0031222103,294.15
1.91586e+07,1.1339915,0.0064037167,0.0064037167,0.0032018584,294.15
1.91589e+07,1.1622003,0.0065630134,0.0065630134,0.0032815067,294.15
1.91592e+07,1.1904091,0.0067223096,0.0067223096,0.0033611548,294.15
1.91595e+07,1.2186178,0.0068816063,0.0068816063,0.0034408031,294.15
1.91598e+07,1.2468265,0.0070409025,0.0070409025,0.0035204513,294.15
1.91601e+07,1.2750353,0.007200199,0.007200199,0.0036000996,294.15
1.91604e+07,1.303244,0.0073594954,0.0073594954,0.0036797477,294.15
1.91607e+07,1.3314527,0.007518792,0.007518792,0.003759396,294.15
1.9161e+07,1.3596615,0.0076780883,0.0076780883,0.0038390441,294.15
1.91613e+07,1.3878702,0.007837385,0.007837385,0.0039186925,294.15
1.91616e+07,1.4160789,0.007996681,0.007996681,0.0039983406,294.15
1.91619e+07,1.4442878,0.008155977,0.008155977,0.0040779887,294.15
1.91622e+07,1.4724965,0.0083152745,0.0083152745,0.0041576372,294.15
1.91625e+07,1.5007052,0.008474571,0.008474571,0.0042372853,294.15
1.91628e+07,1.528914,0.008633867,0.008633867,0.0043169335,294.15
1.91631e+07,1.5571227,0.008793163,0.008793163,0.0043965816,288.15
1.91634e+07,1.5853314,0.00895246,0.00895246,0.00447623,288.15
1.91637e+07,1.6135402,0.009111756,0.009111756,0.004555878,288.15
1.9164e+07,1.6417489,0.009271053,0.009271053,0.0046355263,288.15
1.91643e+07,1.6699576,0.009430349,0.009430349,0.0047151744,288.15
1.91646e+07,1.6981665,0.009589646,0.009589646,0.004794823,288.15
1.91649e+07,1.7263752,0.009748942,0.009748942,0.004874471,288.15
1.91652e+07,1.754584,0.009908238,0.009908238,0.004954119,288.15
1.91655e+07,1.7827927,0.010067535,0.010067535,0.0050337673,288.15
1.91658e+07,1.8110014,0.010226832,0.010226832,0.005113416,288.15
1.91661e+07,1.8392102,0.010386128,0.010386128,0.005193064,288.15
1.91664e+07,1.8674189,0.010545424,0.010545424,0.005272712,288.15
1.91667e+07,1.8956276,0.01070472,0.01070472,0.00535236,288.15
1.9167e+07,1.9238364,0.0108640175,0.0108640175,0.0054320088,288.15
1.91673e+07,1.9520451,0.011023314,0.011023314,0.005511657,288.15
1.91676e+07,1.9802539,0.01118261,0.01118261,0.005591305,288.15
1.91679e+07,2.0084627,0.011341906,0.011341906,0.005670953,288.15
1.91682e+07,2.0366714,0.011501203,0.011501203,0.0057506016,288.15
1.91685e+07,2.0648801,0.0116604995,0.0116604995,0.0058302497,288.15
1.91688e+07,2.0930889,0.011819796,0.011819796,0.005909898,288.15
1.91691e+07,2.1212976,0.011979092,0.011979092,0.005989546,288.15
1.91694e+07,2.1495063,0.012138389,0.012138389,0.0060691945,288.15
1.91697e+07,2.177715,0.012297685,0.012297685,0.0061488426,288.15
1.917e+07,2.2059238,0.012456981,0.012456981,0.0062284907,288.15
1.91703e+07,2.2341325,0.012616278,0.012616278,0.006308139,288.15
1.91706e+07,2.2623413,0.012775575,0.012775575,0.0063877874,288.15
1.91709e+07,2.29055,0.012934871,0.012934871,0.0064674355,288.15
1.91712e+07,2.3187587,0.013094167,0.013094167,0.0065470836,288.15
1.91715e+07,2.3469675,0.013253463,0.013253463,0.0066267317,288.15
1.91718e+07,2.3751762,0.013412761,0.013412761,0.0067063803,288.15
1.91721e+07,2.4033852,0.013572057,0.013572057,0.0067860284,288.15
1.91724e+07,2.431594,0.013731353,0.013731353,0.0068656765,288.15
1.91727e+07,2.4598026,0.013890649,0.013890649,0.0069453246,288.15
1.9173e+07,2.4880114,0.014049946,0.014049946,0.007024973,288.15
1.91733e+07,2.51622,0.014209243,0.014209243,0.0071046213,288.15
1.91736e+07,2.5444288,0.014368539,0.014368539,0.0071842694,288.15
1.91739e+07,2.5726376,0.014527835,0.014527835,0.0072639175,288.15
1.91742e+07,2.6008463,0.014687132,0.014687132,0.007343566,288.15
1.91745e+07,2.629055,0.014846428,0.014846428,0.007423214,288.15
1.91748e+07,2.6572638,0.0150057245,0.0150057245,0.0075028623,288.15
1.91751e+07,2.6854725,0.015165021,0.015165021,0.0075825104,288.15
1.91754e+07,2.7136812,0.015324318,0.015324318,0.007662159,288.15
1.91757e+07,2.74189,0.015483614,0.015483614,0.007741807,288.15
1.9176e+07,2.7700987,0.015642911,0.015642911,0.007821456,288.15
1.91763e+07,2.7983074,0.015802206,0.015802206,0.007901103,288.15
1.91766e+07,2.8265162,0.015961504,0.015961504,0.007980752,288.15
1.91769e+07,2.854725,0.016120799,0.016120799,0.008060399,288.15
1.91772e+07,2.8829336,0.016280096,0.016280096,0.008140048,288.15
1.91775e+07,2.9111423,0.016439393,0.016439393,0.008219697,288.15
1.91778e+07,2.939351,0.016598688,0.016598688,0.008299344,288.15
1.91781e+07,2.96756,0.016757986,0.016757986,0.008378993,288.15
1.91784e+07,2.9957688,0.016917283,0.016917283,0.008458641,288.15
1.91787e+07,3.0239775,0.017076578,0.017076578,0.008538289,288.15
1.9179e+07,3.0521863,0.017235875,0.017235875,0.008617938,288.15
1.91793e+07,3.080395,0.01739517,0.01739517,0.008697585,288.15
1.91796e+07,3.1086037,0.017554468,0.017554468,0.008777234,288.15
1.91799e+07,3.1368124,0.017713765,0.017713765,0.008856882,288.15
1.91802e+07,3.1650212,0.01787306,0.01787306,0.00893653,288.15
1.91805e+07,3.19323,0.018032357,0.018032357,0.009016179,288.15
1.91808e+07,3.2214386,0.018191654,0.018191654,0.009095827,288.15
1.91811e+07,3.2496474,0.01835095,0.01835095,0.009175475,288.15
1.91814e+07,3.277856,0.018510247,0.018510247,0.009255123,288.15
1.91817e+07,3.3060648,0.018669542,0.018669542,0.009334771,288.15
1.9182e+07,3.3342736,0.018828839,0.018828839,0.0094144195,288.15
1.91823e+07,3.3624823,0.018988136,0.018988136,0.009494068,288.15
1.91826e+07,3.390691,0.019147431,0.019147431,0.009573716,288.15
1.91829e+07,3.4188998,0.019306729,0.019306729,0.009653364,288.15
1.91832e+07,3.4471085,0.019466026,0.019466026,0.009733013,288.15
1.91835e+07,3.4753172,0.019625321,0.019625321,0.0098126605,288.15
1.91838e+07,3.5035262,0.019784618,0.019784618,0.009892309,288.15
1.91841e+07,3.531735,0.019943915,0.019943915,0.009971958,288.15
1.91844e+07,3.5599437,0.02010321,0.02010321,0.010051605,288.15
1.91847e+07,3.5881524,0.020262508,0.020262508,0.010131254,288.15
1.9185e+07,3.6163611,0.020421803,0.020421803,0.0102109015,288.15
1.91853e+07,3.6445699,0.0205811,0.0205811,0.01029055,288.15
1.91856e+07,3.6727786,0.020740397,0.020740397,0.010370199,288.15
1.91859e+07,3.7009873,0.020899693,0.020899693,0.010449846,288.15
1.91862e+07,3.729196,0.02105899,0.02105899,0.010529495,288.15
1.91865e+07,3.7574048,0.021218287,0.021218287,0.010609143,288.15
1.91868e+07,3.7856135,0.021377582,0.021377582,0.010688791,288.15
1.91871e+07,3.8138223,0.02153688,0.02153688,0.01076844,288.15
1.91874e+07,3.842031,0.021696175,0.021696175,0.010848087,288.15
1.91877e+07,3.8702397,0.021855472,0.021855472,0.010927736,288.15
1.9188e+07,3.8984485,0.022014769,0.022014769,0.011007384,288.15
1.91883e+07,3.9266572,0.022174064,0.022174064,0.011087032,288.15
1.91886e+07,3.954866,0.022333361,0.022333361,0.011166681,288.15
1.91889e+07,3.9830747,0.022492658,0.022492658,0.011246329,288.15
1.91892e+07,4.0043197,0.02261263,0.02261263,0.011306315,288.15
1.91895e+07,4.0151186,0.022673612,0.022673612,0.011336806,288.15
1.91898e+07,4.025918,0.022734595,0.022734595,0.011367298,288.15
1.91901e+07,4.036717,0.022795578,0.022795578,0.011397789,288.15
1.91904e+07,4.0475163,0.022856561,0.022856561,0.011428281,288.15
1.91907e+07,4.0583153,0.022917546,0.022917546,0.011458773,288.15
1.9191e+07,4.0691147,0.02297853,0.02297853,0.011489265,288.15
1.91913e+07,4.0799136,0.023039512,0.023039512,0.011519756,288.15
1.91916e+07,4.0907125,0.023100495,0.023100495,0.011550248,288.15
1.91919e+07,4.101512,0.023161478,0.023161478,0.011580739,288.15
1.91922e+07,4.112311,0.023222461,0.023222461,0.011611231,288.15
1.91925e+07,4.1231103,0.023283446,0.023283446,0.011641723,288.15
1.91928e+07,4.133909,0.02334443,0.02334443,0.011672215,288.15
1.91931e+07,4.1447086,0.023405412,0.023405412,0.011702706,288.15
1.91934e+07,4.1555076,0.023466395,0.023466395,0.011733198,288.15
1.91937e+07,4.1663065,0.023527378,0.023527378,0.011763689,288.15
1.9194e+07,4.177106,0.023588363,0.023588363,0.011794182,288.15
1.91943e+07,4.187905,0.023649346,0.023649346,0.011824673,288.15
1.91946e+07,4.1987042,0.02371033,0.02371033,0.011855165,288.15
1.91949e+07,4.209503,0.023771312,0.023771312,0.011885656,288.15
1.91952e+07,4.2203026,0.023832295,0.023832295,0.011916148,288.15
1.91955e+07,4.2311015,0.02389328,0.02389328,0.01194664,288.15
1.91958e+07,4.2419004,0.023954263,0.023954263,0.0119771315,288.15
1.91961e+07,4.2527,0.024015246,0.024015246,0.012007623,288.15
1.91964e+07,4.263499,0.024076229,0.024076229,0.0120381145,288.15
1.91967e+07,4.274298,0.024137212,0.024137212,0.012068606,288.15
1.9197e+07,4.285097,0.024198197,0.024198197,0.012099098,288.15
1.91973e+07,4.2958965,0.02425918,0.02425918,0.01212959,288.15
1.91976e+07,4.3066955,0.024320163,0.024320163,0.012160081,288.15
1.91979e+07,4.3174944,0.024381146,0.024381146,0.012190573,288.15
1.91982e+07,4.328294,0.024442129,0.024442129,0.012221064,288.15
1.91985e+07,4.3390927,0.024503112,0.024503112,0.012251556,288.15
1.91988e+07,4.349892,0.024564097,0.024564097,0.012282048,288.15
1.91991e+07,4.360691,0.02462508,0.02462508,0.01231254,288.15
1.91994e+07,4.3714905,0.024686063,0.024686063,0.012343031,288.15
1.91997e+07,4.3822894,0.024747046,0.024747046,0.012373523,288.15
1.92e+07,4.3930883,0.024808029,0.024808029,0.012404014,288.15
1.92003e+07,4.4038877,0.024869014,0.024869014,0.012434507,288.15
1.92006e+07,4.4146867,0.024929997,0.024929997,0.012464998,288.15
1.92009e+07,4.425486,0.02499098,0.02499098,0.01249549,288.15
1.92012e+07,4.436285,0.025051963,0.025051963,0.012525981,288.15
1.92015e+07,4.4470844,0.025112946,0.025112946,0.012556473,288.15
1.92018e+07,4.4578834,0.02517393,0.02517393,0.012586965,288.15
1.92021e+07,4.4686823,0.025234913,0.025234913,0.012617457,288.15
1.92024e+07,4.4794817,0.025295896,0.025295896,0.012647948,288.15
1.92027e+07,4.4902806,0.02535688,0.02535688,0.01267844,288.15
1.9203e+07,4.50108,0.025417862,0.025417862,0.012708931,288.15
1.92033e+07,4.511879,0.025478847,0.025478847,0.012739424,288.15
1.92036e+07,4.5226784,0.02553983,0.02553983,0.012769915,288.15
1.92039e+07,4.5334773,0.025600813,0.025600813,0.012800407,288.15
1.92042e+07,4.544276,0.025661796,0.025661796,0.012830898,288.15
1.92045e+07,4.5550756,0.02572278,0.02572278,0.01286139,288.15
1.92048e+07,4.5658746,0.025783762,0.025783762,0.012891881,288.15
1.92051e+07,4.576674,0.025844747,0.025844747,0.012922374,288.15
1.92054e+07,4.587473,0.02590573,0.02590573,0.012952865,288.15
1.92057e+07,4.5982723,0.025966713,0.025966713,0.012983357,288.15
1.9206e+07,4.6090713,0.026027696,0.026027696,0.013013848,288.15
1.92063e+07,4.61987,0.02608868,0.02608868,0.01304434,294.15
1.92066e+07,4.6306696,0.026149664,0.026149664,0.013074832,294.15
1.92069e+07,4.6414685,0.026210647,0.026210647,0.013105324,294.15
1.92072e+07,4.652268,0.02627163,0.02627163,0.013135815,294.15
1.92075e+07,4.663067,0.026332613,0.026332613,0.013166307,294.15
1.92078e+07,4.6738663,0.026393596,0.026393596,0.013196798,294.15
1.92081e+07,4.684665,0.026454581,0.026454581,0.0132272905,294.15
1.92084e+07,4.695464,0.026515564,0.026515564,0.013257782,294.15
1.92087e+07,4.7062635,0.026576547,0.026576547,0.0132882735,294.15
1.9209e+07,4.7170625,0.02663753,0.02663753,0.013318765,294.15
1.92093e+07,4.727862,0.026698513,0.026698513,0.0133492565,294.15
1.92096e+07,4.738661,0.026759496,0.026759496,0.013379748,294.15
1.92099e+07,4.74946,0.02682048,0.02682048,0.01341024,294.15
1.92102e+07,4.760259,0.026881464,0.026881464,0.013440732,294.15
1.92105e+07,4.771058,0.026942447,0.026942447,0.013471223,294.15
1.92108e+07,4.7818575,0.02700343,0.02700343,0.013501715,294.15
1.92111e+07,4.7926564,0.027064413,0.027064413,0.013532206,294.15
1.92114e+07,4.803456,0.027125398,0.027125398,0.013562699,294.15
1.92117e+07,4.8142548,0.02718638,0.02718638,0.01359319,294.15
1.9212e+07,4.825054,0.027247364,0.027247364,0.013623682,294.15
1.92123e+07,4.835853,0.027308347,0.027308347,0.013654173,294.15
1.92126e+07,4.846652,0.02736933,0.02736933,0.013684665,294.15
1.92129e+07,4.8574514,0.027430315,0.027430315,0.013715157,294.15
1.92132e+07,4.8682504,0.027491298,0.027491298,0.013745649,294.15
1.92135e+07,4.87905,0.02755228,0.02755228,0.01377614,294.15
1.92138e+07,4.8898487,0.027613264,0.027613264,0.013806632,294.15
1.92141e+07,4.900648,0.027674247,0.027674247,0.013837123,294.15
1.92144e+07,4.911447,0.027735231,0.027735231,0.013867616,294.15
1.92147e+07,4.9222465,0.027796214,0.027796214,0.013898107,294.15
1.9215e+07,4.9330454,0.027857197,0.027857197,0.013928599,294.15
1.92153e+07,4.9438443,0.02791818,0.02791818,0.01395909,294.15
1.92156e+07,4.9546437,0.027979163,0.027979163,0.013989582,294.15
1.92159e+07,4.9654427,0.028040146,0.028040146,0.014020073,294.15
1.92162e+07,4.976242,0.028101131,0.028101131,0.014050566,294.15
1.92165e+07,4.987041,0.028162114,0.028162114,0.014081057,294.15
1.92168e+07,4.9978404,0.028223097,0.028223097,0.014111549,294.15
1.92171e+07,7,0.039529413,0.039529413,0.019764706,294.15
1.92174e+07,8.947917,0.050529413,0.050529413,0.025264706,294.15
1.92177e+07,8.6875,0.049058825,0.049058825,0.024529412,294.15
1.9218e+07,8.427083,0.047588237,0.047588237,0.023794118,294.15
1.92183e+07,8.166667,0.04611765,0.04611765,0.023058824,294.15
1.92186e+07,7.90625,0.04464706,0.04464706,0.02232353,294.15
1.92189e+07,7.6458335,0.043176472,0.043176472,0.021588236,294.15
1.92192e+07,7.3854165,0.041705884,0.041705884,0.020852942,294.15
1.92195e+07,7.125,0.040235296,0.040235296,0.020117648,294.15
1.92198e+07,6.8645835,0.038764708,0.038764708,0.019382354,294.15
1.92201e+07,6.6041665,0.037294116,0.037294116,0.018647058,294.15
1.92204e+07,6.34375,0.035823528,0.035823528,0.017911764,294.15
1.92207e+07,6.0833335,0.03435294,0.03435294,0.01717647,294.15
1.9221e+07,5.8229165,0.03288235,0.03288235,0.016441176,294.15
1.92213e+07,5.5625,0.031411763,0.031411763,0.015705882,294.15
1.92216e+07,5.3020835,0.029941177,0.029941177,0.0149705885,294.15
1.92219e+07,5.0416665,0.028470589,0.028470589,0.014235294,294.15
1.92222e+07,4.78125,0.027,0.027,0.0135,294.15
1.92225e+07,4.5208335,0.025529413,0.025529413,0.012764706,294.15
1.92228e+07,4.2604165,0.024058824,0.024058824,0.012029412,294.15
1.92231e+07,4,0.022588234,0.022588234,0.011294117,294.15
1.92234e+07,5.5625,0.031411763,0.031411763,0.015705882,294.15
1.92237e+07,7.125,0.040235296,0.040235296,0.020117648,294.15
1.9224e+07,8.6875,0.049058825,0.049058825,0.024529412,294.15
1.92243e+07,4,0.022588234,0.022588234,0.011294117,294.15
1.92246e+07,7,0.039529413,0.039529413,0.019764706,294.15
1.92249e+07,6.090909,0.03439572,0.03439572,0.01719786,294.15
1.92252e+07,5.181818,0.029262032,0.029262032,0.014631016,294.15
1.92255e+07,5,0.028235294,0.028235294,0.014117647,294.15
1.92258e+07,5,0.028235294,0.028235294,0.014117647,294.15
1.92261e+07,5,0.028235294,0.028235294,0.014117647,294.15
1.92264e+07,5,0.028235294,0.028235294,0.014117647,294.15
1.92267e+07,5,0.028235294,0.028235294,0.014117647,294.15
1.9227e+07,5,0.028235294,0.028235294,0.014117647,294.15
1.92273e+07,5,0.028235294,0.028235294,0.014117647,294.15
1.92276e+07,5,0.028235294,0.028235294,0.014117647,294.15
1.92279e+07,5,0.028235294,0.028235294,0.014117647,294.15
1.92282e+07,5.006135,0.02826994,0.02826994,0.01413497,294.15
1.92285e+07,5.03681,0.028443161,0.028443161,0.014221581,294.15
1.92288e+07,5.067485,0.028616384,0.028616384,0.014308192,294.15
1.92291e+07,5.0981593,0.028789606,0.028789606,0.014394803,294.15
1.92294e+07,5.1288342,0.02896283,0.02896283,0.014481415,294.15
1.92297e+07,5.159509,0.029136052,0.029136052,0.014568026,294.15
1.923e+07,5.190184,0.029309275,0.029309275,0.014654637,294.15
1.92303e+07,5.220859,0.029482497,0.029482497,0.014741248,294.15
1.92306e+07,5.2515335,0.02965572,0.02965572,0.01482786,294.15
1.92309e+07,5.2822084,0.029828943,0.029828943,0.014914472,294.15
1.92312e+07,5.3128834,0.030002166,0.030002166,0.015001083,294.15
1.92315e+07,5.3435583,0.030175388,0.030175388,0.015087694,294.15
1.92318e+07,5.3742332,0.03034861,0.03034861,0.015174305,294.15
1.92321e+07,5.404908,0.030521832,0.030521832,0.015260916,294.15
1.92324e+07,5.4355826,0.030695057,0.030695057,0.015347528,294.15
1.92327e+07,5.4662576,0.030868279,0.030868279,0.015434139,294.15
1.9233e+07,5.4969325,0.031041501,0.031041501,0.015520751,294.15
1.92333e+07,5.5276074,0.031214723,0.031214723,0.015607362,294.15
1.92336e+07,5.5582824,0.031387947,0.031387947,0.015693974,294.15
1.92339e+07,5.588957,0.03156117,0.03156117,0.015780585,294.15
1.92342e+07,5.619632,0.031734392,0.031734392,0.015867196,294.15
1.92345e+07,5.6503067,0.031907614,0.031907614,0.015953807,294.15
1.92348e+07,5.6809816,0.032080837,0.032080837,0.016040418,294.15
1.92351e+07,5.7116566,0.03225406,0.03225406,0.01612703,294.15
1.92354e+07,5.7423315,0.03242728,0.03242728,0.01621364,294.15
1.92357e+07,5.773006,0.032600503,0.032600503,0.016300252,294.15
1.9236e+07,5.803681,0.03277373,0.03277373,0.016386865,294.15
1.92363e+07,5.834356,0.03294695,0.03294695,0.016473476,294.15
1.92366e+07,5.865031,0.033120174,0.033120174,0.016560087,294.15
1.92369e+07,5.8957057,0.033293396,0.033293396,0.016646698,294.15
1.92372e+07,5.92638,0.03346662,0.03346662,0.01673331,294.15
1.92375e+07,5.957055,0.03363984,0.03363984,0.01681992,294.15
1.92378e+07,5.98773,0.033813063,0.033813063,0.016906532,294.15
1.92381e+07,6.018405,0.033986285,0.033986285,0.016993143,294.15
1.92384e+07,6.04908,0.034159508,0.034159508,0.017079754,294.15
1.92387e+07,6.079755,0.034332734,0.034332734,0.017166367,294.15
1.9239e+07,6.1104293,0.034505956,0.034505956,0.017252978,294.15
1.92393e+07,6.141104,0.03467918,0.03467918,0.01733959,294.15
1.92396e+07,6.171779,0.0348524,0.0348524,0.0174262,294.15
1.92399e+07,6.202454,0.035025623,0.035025623,0.017512811,294.15
1.92402e+07,6.233129,0.035198845,0.035198845,0.017599422,294.15
1.92405e+07,6.2638035,0.035372067,0.035372067,0.017686034,294.15
1.92408e+07,6.2944784,0.03554529,0.03554529,0.017772645,294.15
1.92411e+07,6.3251534,0.03571851,0.03571851,0.017859256,294.15
1.92414e+07,6.3558283,0.035891734,0.035891734,0.017945867,294.15
1.92417e+07,6.386503,0.03606496,0.03606496,0.01803248,294.15
1.9242e+07,6.4171777,0.036238182,0.036238182,0.018119091,294.15
1.92423e+07,6.4478526,0.036411405,0.036411405,0.018205702,294.15
1.92426e+07,6.4785275,0.036584627,0.036584627,0.018292313,294.15
1.92429e+07,6.5092025,0.03675785,0.03675785,0.018378925,294.15
1.92432e+07,6.5398774,0.03693107,0.03693107,0.018465536,294.15
1.92435e+07,6.5705523,0.037104294,0.037104294,0.018552147,294.15
1.92438e+07,6.601227,0.037277516,0.037277516,0.018638758,294.15
1.92441e+07,6.6319017,0.03745074,0.03745074,0.01872537,294.15
1.92444e+07,6.6625767,0.037623964,0.037623964,0.018811982,294.15
1.92447e+07,6.6932516,0.037797187,0.037797187,0.018898593,294.15
1.9245e+07,6.7239265,0.03797041,0.03797041,0.018985204,294.15
1.92453e+07,6.754601,0.03814363,0.03814363,0.019071816,294.15
1.92456e+07,6.785276,0.038316853,0.038316853,0.019158427,294.15
1.92459e+07,6.815951,0.038490076,0.038490076,0.019245038,294.15
1.92462e+07,6.846626,0.038663298,0.038663298,0.019331649,294.15
1.92465e+07,6.8773007,0.03883652,0.03883652,0.01941826,294.15
1.92468e+07,6.9079757,0.039009742,0.039009742,0.019504871,294.15
1.92471e+07,6.93865,0.039182965,0.039182965,0.019591482,294.15
1.92474e+07,6.969325,0.03935619,0.03935619,0.019678095,294.15
1.92477e+07,7,0.039529413,0.039529413,0.019764706,294.15
1.9248e+07,7.030675,0.039702635,0.039702635,0.019851318,294.15
1.92483e+07,7.06135,0.039875858,0.039875858,0.019937929,294.15
1.92486e+07,7.0920243,0.04004908,0.04004908,0.02002454,294.15
1.92489e+07,7.1226993,0.040222302,0.040222302,0.020111151,294.15
1.92492e+07,7.153374,0.040395524,0.040395524,0.020197762,294.15
1.92495e+07,7.184049,0.040568747,0.040568747,0.020284373,288.15
1.92498e+07,7.214724,0.04074197,0.04074197,0.020370984,288.15
1.92501e+07,7.245399,0.040915195,0.040915195,0.020457597,288.15
1.92504e+07,7.2760735,0.041088417,0.041088417,0.020544209,288.15
1.92507e+07,7.3067484,0.04126164,0.04126164,0.02063082,288.15
1.9251e+07,7.3374233,0.04143486,0.04143486,0.02071743,288.15
1.92513e+07,7.3680983,0.041608084,0.041608084,0.020804042,288.15
1.92516e+07,7.398773,0.041781306,0.041781306,0.020890653,288.15
1.92519e+07,7.4294477,0.04195453,0.04195453,0.020977264,288.15
1.92522e+07,7.4601226,0.04212775,0.04212775,0.021063875,288.15
1.92525e+07,7.4907975,0.042300973,0.042300973,0.021150487,288.15
1.92528e+07,7.5214725,0.042474195,0.042474195,0.021237098,288.15
1.92531e+07,7.5521474,0.04264742,0.04264742,0.02132371,288.15
1.92534e+07,7.5828223,0.042820644,0.042820644,0.021410322,288.15
1.92537e+07,7.613497,0.042993866,0.042993866,0.021496933,288.15
1.9254e+07,7.6441717,0.04316709,0.04316709,0.021583544,288.15
1.92543e+07,7.6748466,0.04334031,0.04334031,0.021670155,288.15
1.92546e+07,7.7055216,0.043513533,0.043513533,0.021756766,288.15
1.92549e+07,7.7361965,0.043686755,0.043686755,0.021843378,288.15
1.92552e+07,7.766871,0.043859977,0.043859977,0.021929989,288.15
1.92555e+07,7.797546,0.0440332,0.0440332,0.0220166,288.15
1.92558e+07,7.828221,0.04420642,0.04420642,0.02210321,288.15
1.92561e+07,7.858896,0.044379648,0.044379648,0.022189824,288.15
1.92564e+07,7.8895707,0.04455287,0.04455287,0.022276435,288.15
1.92567e+07,7.920245,0.044726092,0.044726092,0.022363046,288.15
1.9257e+07,7.95092,0.044899315,0.044899315,0.022449657,288.15
1.92573e+07,7.981595,0.045072537,0.045072537,0.022536268,288.15
1.92576e+07,8.01227,0.04524576,0.04524576,0.02262288,288.15
1.92579e+07,8.042945,0.04541898,0.04541898,0.02270949,288.15
1.92582e+07,8.07362,0.045592204,0.045592204,0.022796102,288.15
1.92585e+07,8.104295,0.045765426,0.045765426,0.022882713,288.15
1.92588e+07,8.13497,0.045938652,0.045938652,0.022969326,288.15
1.92591e+07,8.165645,0.046111874,0.046111874,0.023055937,288.15
1.92594e+07,8.196319,0.046285097,0.046285097,0.023142548,288.15
1.92597e+07,8.226994,0.04645832,0.04645832,0.02322916,288.15
1.926e+07,8.2576685,0.04663154,0.04663154,0.02331577,288.15
1.92603e+07,8.288343,0.046804763,0.046804763,0.023402382,288.15
1.92606e+07,8.319018,0.046977986,0.046977986,0.023488993,288.15
1.92609e+07,8.349693,0.047151208,0.047151208,0.023575604,288.15
1.92612e+07,8.380368,0.04732443,0.04732443,0.023662215,288.15
1.92615e+07,8.411043,0.047497652,0.047497652,0.023748826,288.15
1.92618e+07,8.441718,0.04767088,0.04767088,0.02383544,288.15
1.92621e+07,8.472393,0.0478441,0.0478441,0.02392205,288.15
1.92624e+07,8.503067,0.048017323,0.048017323,0.024008662,288.15
1.92627e+07,8.533742,0.048190545,0.048190545,0.024095273,288.15
1.9263e+07,8.564417,0.048363768,0.048363768,0.024181884,288.15
1.92633e+07,8.595092,0.04853699,0.04853699,0.024268495,288.15
1.92636e+07,8.625767,0.048710212,0.048710212,0.024355106,288.15
1.92639e+07,8.656442,0.048883434,0.048883434,0.024441717,288.15
1.92642e+07,8.687117,0.049056657,0.049056657,0.024528328,288.15
1.92645e+07,8.717792,0.049229883,0.049229883,0.024614941,288.15
1.92648e+07,8.7484665,0.049403105,0.049403105,0.024701552,288.15
1.92651e+07,8.779141,0.049576327,0.049576327,0.024788164,288.15
1.92654e+07,8.809816,0.04974955,0.04974955,0.024874775,288.15
1.92657e+07,8.84049,0.04992277,0.04992277,0.024961386,288.15
1.9266e+07,8.871165,0.050095994,0.050095994,0.025047997,288.15
1.92663e+07,8.90184,0.050269216,0.050269216,0.025134608,288.15
1.92666e+07,8.932515,0.05044244,0.05044244,0.02522122,288.15
1.92669e+07,8.96319,0.05061566,0.05061566,0.02530783,288.15
1.92672e+07,8.993865,0.050788883,0.050788883,0.025394442,288.15
1.92675e+07,9.02454,0.05096211,0.05096211,0.025481055,288.15
1.92678e+07,9.055215,0.05113533,0.05113533,0.025567666,288.15
1.92681e+07,9.08589,0.051308554,0.051308554,0.025654277,288.15
1.92684e+07,9.116565,0.051481776,0.051481776,0.025740888,288.15
1.92687e+07,9.14724,0.051655,0.051655,0.0258275,288.15
1.9269e+07,9.177914,0.05182822,0.05182822,0.02591411,288.15
1.92693e+07,9.208589,0.052001443,0.052001443,0.026000721,288.15
1.92696e+07,9.239264,0.052174665,0.052174665,0.026087333,288.15
1.92699e+07,9.269938,0.052347887,0.052347887,0.026173944,288.15
1.92702e+07,9.300613,0.052521113,0.052521113,0.026260557,288.15
1.92705e+07,9.331288,0.052694336,0.052694336,0.026347168,288.15
1.92708e+07,9.361963,0.052867558,0.052867558,0.026433779,288.15
1.92711e+07,9.392638,0.05304078,0.05304078,0.02652039,288.15
1.92714e+07,9.423313,0.053214002,0.053214002,0.026607001,288.15
1.92717e+07,9.453988,0.053387225,0.053387225,0.026693612,288.15
1.9272e+07,9.484663,0.053560447,0.053560447,0.026780223,288.15
1.92723e+07,9.515337,0.05373367,0.05373367,0.026866835,288.15
1.92726e+07,9.546012,0.05390689,0.05390689,0.026953446,288.15
1.92729e+07,9.576687,0.054080114,0.054080114,0.027040057,288.15
1.92732e+07,9.607362,0.05425334,0.05425334,0.02712667,288.15
1.92735e+07,9.638037,0.054426562,0.054426562,0.027213281,288.15
1.92738e+07,9.668712,0.054599784,0.054599784,0.027299892,288.15
1.92741e+07,9.699387,0.054773007,0.054773007,0.027386503,288.15
1.92744e+07,9.730062,0.05494623,0.05494623,0.027473114,288.15
1.92747e+07,9.760736,0.05511945,0.05511945,0.027559726,288.15
1.9275e+07,9.791411,0.055292673,0.055292673,0.027646337,288.15
